countryname;ISO3;year;nominalGDP;realGDP;realGDPpercapita;realGDPinUSD;deflator;consumptions;realconsumptions;consumptionsinGDPpercent;investments;investmentsinGDPpercent;fixedinvestments;fixedinvestmentsinGDPpercent;exports;exportsinGDPpercent;imports;importsinGDPpercent;currentaccount;currentaccountinGDPpercent;USDexchangerate;realeffectiveexchangerate;govexpenditures;govexpendituresinGDPpercent;govrevenue;govrevenueinGDPpercent;govtaxation;govtaxationinGDPpercent;govdeficit;govdeficitinGDPpercent;govdebt;govdebtinGDPpercent;housepriceindex;conspriceindex;inflation;pop;unemployment;shortterminterestrate;longterminteresttrate;centralbankpolicyraterate;SovDebtCrisis;CurrencyCrisis;BankingCrisis
United Arab Emirates;ARE;2013;1469802,5;1403220;182401,4531;322262,9688;104,7449799;638589,625;618649,75;43,44730759;276300;21,6380024;260940,375;18,21357346;1445404,375;98,21668243;927341;63,09289551;75161,34375;5,113703728;3,672499895;95,69122314;373770;26,08905029;412072;28,76251984;314875;21,97819519;2363,890869;0,160830513;27127,92578;1,845685124;150,241806;102,663559;1,094026446;7,693030834;1,639999986;0;0;0;0;0;0
United Arab Emirates;ARE;2014;1520802;1450710;180001,3438;333169,5;104,8315659;706893,9375;680501,6875;46,48165512;328644;22,70079041;289870,3438;19,57893753;1479019;97,25257111;1010345;66,43501282;-79061,21875;-5,198653221;3,672499895;98,67919159;414611;28,00441742;518752;35,03850174;279888;18,90470886;-2687,543457;-0,176718831;237093,0313;15,59000015;174,7548065;105,0723267;2,344322205;8,059439659;2,461999893;0;0;0;0;0;0
United Arab Emirates;ARE;2015;1359836,625;1480520;174071,5781;340015,6563;91,84857941;727426,375;691879,6875;53,49365616;307904;22,32696724;307480,3125;23,37807846;1316700;96,82780457;987900;72,64842987;66595,34375;4,897304535;3,672499895;112,5037155;370399;28,16187096;381376;28,99646378;164480;12,5056076;-1336,531982;-0,098286219;245858,4531;18,07999992;157,8780975;109,348732;4,067131996;8,505236626;2,236000061;0;0;0;0;0;0
United Arab Emirates;ARE;2016;1356090,125;1315250;147200,4531;302059,8125;103,1051254;732491,6875;711580,0625;54,01496887;320766;21,63561821;320638,1875;24,45289612;1324400;97,66312408;994200;73,31370544;50104,02734;3,694741726;3,672499895;114,6924286;441835;33,69570923;382024;29,13433838;108588;8,281258583;-173,3235779;-0,012781125;261278,5625;19,26704979;156,6275024;111,1168594;1,619795442;8,935094833;1,639999986;0;0;0;0;0;0
United Arab Emirates;ARE;2017;1434173;1311250;142168,2813;301141,1875;109,3744888;773460;758529,125;53,93073273;298569;21,28146362;268737,4375;18,97680855;1403400;97,85430908;1047900;73,0664978;104350,2969;7,275990963;3,672499895;114,5730972;421559;30,39117241;401164;28,92085075;162253;11,69719791;537,2645874;0,037461631;313561,2813;21,86355972;149,7254028;113,3029175;1,967000008;9,22322464;2,461999893;0;0;0;0;0;0
United Arab Emirates;ARE;2018;1568339;1387110;148406,375;318563,1563;113,0652237;790100,875;766577,4375;50,3781929;295410;21,83062172;268629,7813;17,32441711;1469800;93,71697998;1033940;65,92579651;150333,2969;9,585510254;3,672499895;114,2789841;436654;28,1606884;477634;30,80356979;213034;13,73898792;3587,274658;0,228730828;334514;21,3291893;138,1215057;116,781662;3,059999943;9,346700668;2,236000061;0;0;0;0;0;0
United Arab Emirates;ARE;2019;1535067,25;1521070;161031,625;349328,3438;100,9202271;802527,625;818330,25;52,2796402;368609;24,06927872;281984,1563;18,40358353;1486860;96,85959625;1123800;73,20851898;107982,9219;7,03441;3,672499895;111,7911301;436711;28,23611259;476472;30,80690956;228540;14,77654743;15073,82031;0,981964827;411414,5313;26,80107498;128,6779022;114,5248871;-1,930999994;9,445784569;2,33100009;0;0;0;0;0;0
United Arab Emirates;ARE;2020;1283439,625;1521700;161865,1094;349473,0313;84,34248352;789204,625;805959,875;61,49137115;351400;23,32886314;259326,3125;19,67655754;1286393,625;100,2301559;1091570,5;85,05039215;77494,08594;6,038000107;3,672499895;105,6721039;399544;5,259171486;367865;6,365497112;151184;0,682088256;-646,9869385;-0,050410394;527311,625;41,08581543;122,1488037;112,1437836;-2,079403162;9,40103817;4,294000149;0;0;0;0;0;0
United Arab Emirates;ARE;2021;1524744,125;1516430;158371,375;348262,7188;100,5482712;845863,125;844343,5;55,47574615;299148;25,82702065;341074,1563;21,78360939;1561385;102,4030838;1276300;83,70584869;192111,8281;12,59961128;3,672499895;98,35823059;410751;26,63754845;457800;29,68871689;216800;14,05966282;1062,475708;0,069682233;547363,9375;35,89873886;133,3710938;112,3456192;0,180000007;9,575152397;3,105000019;0;0;0;0;0;0
United Arab Emirates;ARE;2022;1846283;1630309,25;161817,6719;374416,1875;113,2474136;1012003,063;965424,9375;54,81299591;371782,9063;26,50796127;423889;22,35794449;1916668;103,8122559;1571800;85,13320923;244134;13,22299957;3,672499895;102,8636627;489552,9063;3,875470877;549027,9375;3,268165588;283738,5;0,578507721;1680,084351;0,090998203;553107,25;29,95788002;143,503006;117,8285675;4,827888489;10,07497692;2,871999979;0;0;0;0;0;0
United Arab Emirates;ARE;2023;1888144;1689305,375;161135,5781;387965,2188;111,7704391;1095730,375;1078191,25;58,03213501;388398,0625;27,07865715;442832,8125;22,83929443;2050729,625;108,6108704;1769600;93,72166443;201370,5625;10,66499996;3,672499895;98,05077362;478138,4688;23,27300072;631604,5625;28,2310009;314429,2813;0,578507721;13939,5498;0,738267303;612438,375;32,43600082;167,7579956;119,7452927;1,623000026;10,4837513;2,151000023;0;0;0;0;0;0
Australia;AUS;2013;1569948;1489885,625;64418,77344;1204263,125;105,3737259;1129064;1402883;73,44599915;426238,8125;27,14986801;428052;27,84492874;324157;20,64762688;333804;21,26210594;-52952;-3,372850657;1,036882043;103,4759903;572917,5;25,88008308;529452,0625;33,72417831;337344;21,94434166;-22810,33984;-1,452936053;589672,5;37,56000137;109,0028992;107,7003098;2,449888945;23,12812805;5,661975861;2,777499914;3,723041773;2,5;0;1;0
Australia;AUS;2014;1614274;1527975,125;65087,5625;1235050,625;105,6479263;1176815;1432931;73,58161163;425299,0313;26,34614944;429822;26,8750782;333319;20,6482296;342585;21,22223282;-49670;-3,076925039;1,109238982;98,34133148;591549,3125;26,25763321;555674,75;34,42258072;350220;21,89787865;-35348,49609;-2,189745665;673512,75;41,722332;116,3600998;110,3798141;2,487923622;23,47568512;6,076757908;2,67750001;3,66383338;2,5;0;0;0
Australia;AUS;2015;1640094;1563624,125;65654,36719;1263865,5;104,8905563;1222315;1474803;75,25805664;427967,9063;26,09410858;425821;26,2178421;323838;19,74508858;361080;22,01581192;-76590;-4,669854164;1,332358956;89,82041168;613172,625;26,76421356;576928,0625;35,1765213;355271;21,87407112;-42458,12891;-2,588761806;762349,0625;46,48203659;126,4279022;112,0447464;1,508367896;23,81599426;6,054210663;2,255833387;2,720416784;2;0;0;0
Australia;AUS;2016;1700001;1606047,75;66390,55469;1298156,25;105,849968;1276070;1524026;76,96840668;414513,5625;24,38313675;420839;25,3836441;336885;19,81675339;351465;20,67440033;-55885;-3,287350893;1,344874024;91,00221252;623966,3125;26,9840889;597190,5625;35,12883377;369309;22,27552223;-38773,4375;-2,280789137;929526,3125;54,67798615;136,1083984;113,4755478;1,276992798;24,19090652;5,714556694;1,986666679;2,340833426;1,5;0;0;0
Australia;AUS;2017;1803574;1645660,5;66916,92969;1330174,875;109,5957489;1327277;1568306;75,51407623;440326,5938;24,414114;423075;24,07042313;386696;21,44054031;377662;20,93964577;-46850;-2,59762001;1,30498302;93,78262329;664683,9375;26,63383865;643163,625;35,66050339;388624;22,11036873;-30875,20508;-1,711890101;961601,375;53,31643677;142,8847961;115,6867828;1,972000003;24,59258842;5,603299141;1,74000001;2,641166687;1,5;0;0;0
Australia;AUS;2018;1898381;1693002,125;67819,75781;1368440,75;112,1310501;1387090;1614019;75,30163574;459015,0938;24,17929268;450887;24,4775238;438156;23,08050919;417057;21,9690876;-42635;-2,245861053;1,339015007;89,96450043;695839;26,22938156;670281,5;35,30805969;427510;23,2084446;-9133,746094;-0,481133461;1034675,875;54,50306702;135,5276031;117,8980255;1,909999967;24,96325874;5,306719303;1,948333383;2,681583405;1,5;0;0;0
Australia;AUS;2019;1997647;1723560,75;68031,28906;1393141;115,9023285;1450303;1652690;74,47690582;451606,6875;22,60693169;455988;23,41619492;492338;24,645895;425555;21,30281258;7052;0,353015333;1,439273;86,03003693;829833,625;26,17650223;694143,25;34,74804306;455837;23,40843964;-2753,837158;-0,13785404;1203104,625;60,22608566;138,915802;119,7970886;1,610000014;25,33482552;5,164008617;1,344166636;1,496749997;0,75;0;0;0
Australia;AUS;2020;1979049;1686322,375;65745,49219;1363041,5;117,3588791;1470063;1616971;74,1832962;441828,125;22,32527351;452060;22,81215286;436565;22,05933189;364770;18,43157959;45382;2,293121576;1,451936007;85,33044434;869766,4375;30,25519562;707484,3125;35,748703;447676;22,59092522;-98936,17969;-4,999177933;1371907,875;69,32157135;143,949707;120,8116531;0,846905529;25,64924812;6,436855316;0,25666666;0,920249999;0,100000001;0;0;0
Australia;AUS;2021;2206538;1779176,25;69267,96875;1438094,625;124,0202026;1527903;1703101;73,25183868;512802,0625;23,24011993;472208;22,63894081;518416;23,49454308;399298;18,09613037;64757;2,934778452;1,332437038;90,53981018;871506,5625;32,63298416;788287,375;35,72507858;481017;23,06126785;-144170,0781;-6,533768177;1544817,375;70,01091003;178,0252075;124,2715912;2,819999933;25,68541145;5,139899254;0,028333334;1,479750037;0,100000001;0;0;0
Australia;AUS;2022;2482605;1849440,875;71092,96875;1494889;134,2354279;1654310;1816120;70,99040222;589367,375;23,73987579;540256;23,18367958;670259;26,99821281;530396;21,36449432;25526;1,028194189;1,442806959;90,77677155;925767,375;27,66111565;896732,875;36,12064362;550609;23,62795067;-31919,03711;-1,285707474;1441070,125;58,04669571;172,5522003;132,4661865;6,594097137;26,01439857;3,721079588;1,636666656;3,196333408;3,099999905;0;0;0
Australia;AUS;2023;2621473;1885874,125;70740,75;1524337,75;139,005722;1839691;1857459;71,65264893;625047,125;23,84335518;598061;23,2933979;673276;25,68311691;547463;20,88379288;32005;1,220878482;1,506644964;90,3441925;952338,0625;36,89648056;996533,125;36,06894684;609237,25;29,50955582;-21694,57031;-0,82757175;1449545;55,2950592;185,0522003;139,8803406;5,597014904;26,6589489;3,686248541;3,979166746;3,941666603;4,349999905;0;0;0
Austria;AUT;2013;323759,5938;306695,1563;36167,63672;421370,3438;105,5639725;235898,0313;220043,9531;73,44461823;76058,92188;23,49240685;74876,60156;23,31212234;173406,125;53,56015015;164049,4375;50,67013931;6294;1,944035053;0,753234029;100,5020676;167214,2813;35,25483322;160900,7188;49,69758987;85996,40625;28,16723824;-6599,760254;-2,038475513;286329,25;88,43884277;123,2763977;107,952507;2,117585659;8,479823112;5,699999809;0,220666662;2,0107584;-0,119999997;0;0;0
Austria;AUT;2014;333343,5313;309136,5;36171,73047;424724,5313;107,8305283;240744,5;220506,4688;72,92779541;78144,66406;23,44268227;75817,79688;22,9671917;178362,4219;53,50709152;167028,1563;50,10691833;8242;2,472524405;0,753941;101,8196716;174775,0781;35,20280075;165677,6406;49,7017746;88608,74219;28,17347717;-6887,799316;-2,06627655;322275,5;96,67969513;126,262001;109,6687317;1,460861802;8,546356201;6;0,209933341;1,487291694;-0,119999997;0;0;0
Austria;AUT;2015;344300,8125;312211,7813;36124,33594;428949,6875;110,2779694;247477,5469;222876,375;72,34418488;81055,39844;23,54203033;78323,29688;22,89595985;183422,0938;53,27378845;169510,9531;49,23339081;5940;1,725235581;0,901896;98,33208466;176046,125;34,15172195;172568,7188;50,12149811;93101,54688;28,54434013;-2274,678223;-0,660665929;329467,625;95,69179535;135,8475952;110,6565552;0,804758012;8,642699242;6,099999905;-0,019366667;0,747041643;-0,119999997;0;0;0
Austria;AUT;2016;357564,6875;318365,9063;36440,19922;437404,875;112,3124924;255402,2969;226678,2813;71,80966949;87092,91406;24,35724831;82948;23,32190704;187235,7188;52,364151;173887,9063;48,63117599;9742;2,724541903;0,903890014;99,8764267;179037,3594;33,48859024;173550,2031;48,53673172;91840,07031;27,13896942;-4115,641602;-1,151020169;340443,6875;95,21177673;142,0545959;111,6643372;0,970833361;8,736667633;6,5;-0,263691664;0,375383347;-0,620000005;0;0;0
Austria;AUT;2017;369574,8438;325858,5938;37039,62891;447699,125;113,4157104;264065,9375;230139,25;71,89480591;91312,67188;24,70749283;87584,89844;23,84593391;200731,9063;54,31427765;188422,125;50,98348236;5076;1,373470068;0,887039006;100,9874115;182196,2656;32,71855927;179180,1094;48,4827652;94621,35938;27,14804077;-3304,234863;-0,894063771;332279,3438;89,90853882;148,7330933;113,9692688;2,230842352;8,797566414;5,900000095;-0,329050004;0,583283305;-0,620000005;0;0;0
Austria;AUT;2018;385246,6563;333629,6563;37738,6875;458375,8438;115,471344;272355,9063;232174,6719;71,06772614;98463,41406;25,55853844;93178;24,31358528;214393,7969;55,65104675;202171,0469;52,47834015;3485,000244;0,904615283;0,847581983;102,8452988;187837,1875;31,90165901;188492,6875;48,9277916;98574,17188;27,43397331;-407,4209595;-0,105755873;326164,2188;84,66373444;159,7328949;116,2542419;2,119998693;8,840520859;5,199999809;-0,322091669;0,686158359;-0,620000005;0;0;0
Austria;AUT;2019;397063,8438;338481,4063;38117,61719;465041,6875;117,3074341;280013,9375;234138,4219;70,76298523;100384,2109;25,28163147;99243,70313;25,08011055;221838,1875;55,86965179;207167,5625;52,17487335;9470;2,385006905;0,893409014;101,7305298;193268,0469;31,48439789;195521,5469;49,24184036;102130,5781;27,61982727;1477,179932;0,372025788;331240,75;83,42253876;164,6042023;118,0303345;1,490979791;8,879920006;4,800000191;-0,356333345;0,062933333;-0,620000005;0;0;0
Austria;AUT;2020;380354,8125;315731,1563;35408,31641;433784,9688;120,4679413;269644;220810,3438;70,89964294;98292,15625;25,84222794;95590,10156;25,13426208;195475,9063;51,3930397;183435,9219;48,22758102;13110;3,446781635;0,876828015;103,6770325;216063,8594;38,15723801;185668,5938;48,8145752;93809,22656;26,54609871;-28091,19727;-7,385524273;380570,8438;100,0567932;181,0252991;119,7365799;1,388066649;8,916864395;6;-0,425150007;-0,224849999;-0,620000005;0;0;0
Austria;AUT;2021;405113,6563;329509,625;36792,88672;452715,2813;122,9444046;290307,375;233218,5781;71,46343231;111857,6875;27,61143494;105115,7031;25,87577438;226159,8438;55,82627106;222639,6563;54,95733261;6669;1,64620471;0,845982015;103,9912033;227599,9375;37,42574692;204226,9531;50,41226196;105680,5313;27,93909836;-21005,44531;-5,185074806;382459,25;94,40789032;203,7321014;123,0492935;2,758869648;8,955797195;6,199999809;-0,548766673;-0,085383333;-0,620000005;0;0;0
Austria;AUT;2022;447169,7188;345485,1563;38209,5625;474664,1563;129,4324036;320312,7188;240768,8906;71,49718475;123219,4766;27,55541611;114126,2031;25,47417831;278150,9688;62,2025528;275178;61,5377121;-1301;-0,290941;0,951774001;102,6862717;236873,6406;36,09940338;222236,8438;49,69854736;117408,7031;28,27627373;-17040,44141;-3,810732365;335014,5;74,91886902;214,4176025;133,5661469;8,618124008;9,041851044;4,74102354;0,341566652;1,71115005;1,5574193;0;0;0
Austria;AUT;2023;477521,2188;342942,9375;37554,96484;471171,375;139,2421722;344045,6875;240783,0313;72,7020874;119340,7344;24,99171448;117839,2969;24,90123749;285508,4375;59,7896843;271132,6563;56,77918243;12736;2,667106628;0,925053;106,6383438;248924;34,15426636;236246,2344;49,47345352;122520,7422;27,68167686;-8873,082031;-1,858154416;403595,9688;84,51895905;209,3890991;144,0031891;7,708562851;9,131760597;5,098703384;3,430599928;3,08267498;3,880000114;0;0;0
Belgium;BEL;2013;392880;373732,2813;33490,33594;499638,0625;105,1233749;304019,6875;284409,25;77,04184723;88117;22,42847633;87430,60156;22,15585136;311649;79,32421875;308515;78,52651978;3751;0,954744458;0,753234029;100,2001953;220469,5938;30,86745262;208174,7969;52,986866;99939,20313;31,36217117;-10132,7002;-2,579082727;397270,3438;101,1174774;107,5683975;107,6571808;1,248133779;11,15940666;8,600000381;0,220666662;2,410000086;0,75;0;0;0
Belgium;BEL;2014;403003;379632,6875;33868,38672;507526,25;106,1560364;309875,1875;287536,125;76,5202713;93238;23,13580704;92496,20313;22,84091949;321601;79,80113983;318300;78,98204041;3110;0,771706402;0,753941;99,95037842;224069,2344;30,92385101;211754,6406;52,54418564;102378,5;31,12071228;-10170,6748;-2,523721933;450404,1875;111,7619934;108,2998962;108,0232162;0,490402609;11,20905685;8,699999809;0,209933341;1,713333368;-0,125;0;0;0
Belgium;BEL;2015;416701;387382,1563;34360,07031;517886,4063;107,5684586;315770,8125;291029,2188;75,9908371;98459;23,62821388;96205,29688;23,15198517;324215;77,80519104;318307;76,38738251;5763;1,383006096;0,901896;94,51499939;223850,4844;27,73197556;213792,6875;51,30601883;98479;30,44578171;-5329,6875;-1,279019594;453727,5938;108,8856506;110,7344971;108,6296921;0,619654536;11,27419567;8,699999809;-0,019366667;0,839999974;-0,224999994;0;0;0
Belgium;BEL;2016;430084;392288,8125;34619,55859;524446,0625;109,6345291;324091,9063;294160,8125;75,63985443;104306;24,25247192;100774,7031;23,51982307;341615;79,42983246;336479;78,23564911;2372;0,551520169;0,903890014;97,40817261;228450,5156;27,60074234;218287,0469;50,75451279;95078,20313;30,23746681;-10980,67383;-2,553146362;475665,375;110,5982513;113,4309998;110,77388;1,770014763;11,33142185;7,900000095;-0,263691664;0,475833327;-0,400000006;0;0;0
Belgium;BEL;2017;445050;398641,9375;35044,95703;532939,5;111,6415405;335585,8125;298383,2813;75,68343353;108843;24,45635414;104219,1016;23,5041523;370203;83,18234253;365579;82,14335632;3108;0,698348522;0,887039006;98,85001373;231560,6406;26,88271713;228517,1563;51,3463974;101118,7969;30,86445808;-5615,100098;-1,261678457;463962,6563;104,2495575;116,9682999;113,1289063;2,223987341;11,37515831;7,199999809;-0,329050004;0,722500026;-0,400000006;0;0;0
Belgium;BEL;2018;460050;405789,9375;35511,33203;542495,5625;113,3714676;348111;303016,0625;75,76000214;116925;25,41571617;109244,1016;23,77498436;382208;83,07966614;383752;83,4152832;-4205;-0,914031088;0,847581983;101,2663651;240445,5781;26,74241447;236443,6875;51,39521408;106976;31,07958984;-1040,597778;-0,22619231;466980,625;101,5064926;120,1560974;115,4516296;2,310976505;11,42705441;6;-0,322091669;0,795000017;-0,400000006;0;0;0
Belgium;BEL;2019;478676;414883,6563;36111,44141;554652,8125;115,3759613;358888,1875;307941,0938;74,85494232;119713;25,00919151;116175,2969;24,23121071;394416;82,39727783;391409;81,76908875;471;0,098396413;0,893409014;99,79795837;248477,5;26,47678566;238945,2031;49,91794205;104432,7969;29,78959465;-9282,219727;-1,939144492;493997,875;103,2008896;125,2435989;117,1104584;1,248786449;11,48898029;5,5;-0,356333345;0,193333328;-0,449999988;0;0;0
Belgium;BEL;2020;460748;393055,75;34064,41016;525471,375;117,2220459;345437,9063;292379,5;74,48781586;111618;24,22538948;111457,2969;24,0338726;362293;78,63148499;353080;76,63191223;6507;1,412268758;0,876828015;101,2134094;271378,25;30,78473854;230040,4531;49,92760468;97517,89844;29,43555641;-32748,06055;-7,107585907;545721;118,4424057;132,5910034;117,9780045;0,427624702;11,53860378;5,800000191;-0,425150007;-0,148333326;-0,5;0;0;0
Belgium;BEL;2021;507929;419984,5938;36248,70703;561472,1875;120,9399109;372881,5;307315,375;73,68861389;130699;25,73174667;121003,2031;23,91257858;446592;87,92410278;437632;86,16007233;6649;1,309041262;0,845982015;101,3958664;278656,375;28,92450333;251207,8125;49,45727158;113242,3984;29,79172516;-20528,5293;-4,041614056;550825,125;108,4452972;140,4187012;120,8569565;3,222403526;11,58619499;6,300000191;-0,548766673;-0,014166667;-0,5;0;0;0
Belgium;BEL;2022;554045;432625,8125;37039,21484;578372,0625;128,0656433;419974,9063;318129,8438;74,52394104;150357;27,13804817;134415,2031;23,85178375;530396;95,73157501;539422;97,36068726;-5606;-1,011831164;0,951774001;101,0436249;295034,75;27,044384;275258,875;49,68168259;123347,6016;29,87935829;-14282,69922;-2,577895164;512394,875;92,48253632;146,8927002;132,4562225;10,33440971;11,68021011;5,558983326;0,341566652;1,733333349;0,4375;0;0;0
Belgium;BEL;2023;583132;438945,5;37238,46094;586820,75;132,8483887;448849,9063;322647,3438;75,26989746;147563;25,30524826;145789,7969;24,44822502;507591;87,04564667;511134;87,65322113;-5669;-0,972164094;0,925053;102,5858688;318285,25;27,95777893;292389,5313;50,14122772;130734,7031;29,85924911;-19243,35547;-3,299999952;612357,5;105,0118103;150,964798;137,8193817;2,28177762;11,78742313;5,533388615;3,430599928;3,089166641;3,625;0;0;0
Brazil;BRA;2013;5331619;4242209,5;21373,66797;1564545,875;125,6802368;4297697;1032105,688;80,60772705;1156629;21,69376755;1114944;20,91192245;626051;11,74223042;748758;14,04372692;-189990,6563;-3,563470125;2,158620119;86,41072845;3227752,75;30,83633804;3051332,75;57,23088455;753107,5;14,12530613;-123970,5078;-2,325194359;3051200,75;57,22840881;149,7106018;119,3720779;6,204329014;198,478302;7,217348576;8,4375;5;10;0;0;0
Brazil;BRA;2014;5778953;4264107,5;21311,4668;1572622;135,5254974;4745278;1052164;82,11310577;1187483;20,54841042;1148453;19,87302971;636375;11,01194286;790183;13,67346287;-260619,7969;-4,509809971;2,353534937;84,59199524;3602028;32,06940079;3262391;56,45297623;779585,0625;13,49007416;-278998,375;-4,827836037;3378218,25;58,45727158;157,2306061;126,9273529;6,329156876;200,0851288;6,905687809;11,02083302;5;11,75;0;0;0
Brazil;BRA;2015;5995787;4113053,75;20394,41016;1516912,75;145,7745819;5020969;1022275,813;83,7416153;1043964;17,41162682;1069397;17,8358078;773468;12,90019131;842614;14,05343437;-201293,6719;-3,357251883;3,339092255;69,61118317;3921250;36,9244194;3456519;57,64912796;817203,5625;13,62962914;-453660,75;-7,566325188;4049407,75;67,53755188;154,7525024;138,3890839;9,02980423;201,6755371;8,649352074;13,54166698;6,25;14,25;0;0;0
Brazil;BRA;2016;6269328;3970043,25;19535,87305;1464169,875;157,915863;5305781;991914;84,63077545;938490;14,96954727;973271;15,52432728;781577;12,46667862;756520;12,06700325;-106048,4297;-1,691543818;3,484095573;73,23783875;4173293;36,49160004;3724908;59,41478729;859551,875;13,7104311;-416899,75;-6,649831772;4602865,5;73,41880035;150,3786011;150,4836731;8,739128113;203,2181091;11,64552212;14,16666698;7,5;13,75;0;0;0
Brazil;BRA;2017;6585479;4034557,5;19709,2793;1487963;163,2267914;5575017;1005721,313;84,65621185;963165;14,62558746;958779;14,55898666;824434;12,51896763;777137;11,80076694;-81075,22656;-1,231121182;3,19063282;79,73183441;4313349;36,24765396;3848027,25;58,43199921;895969,5;13,60522842;-536003,125;-8,139166832;5510018;83,66920471;148,7142029;155,6697998;3,446000099;204,7034454;12,84378338;9,916666985;7,125;7;0;0;0
Brazil;BRA;2018;7004141;4101672,5;19900,66992;1512715,375;170,7630463;5919281;1026073,813;84,5111618;1057278;15,09504128;1057409;15,09691238;1025056;14,63499928;997474;14,24120426;-200994,7813;-2,869656324;3,65583849;71,41901398;4618067;35,45399857;4188825;59,80497742;976384,8125;13,9401083;-469229,6875;-6,699317932;6066138,5;86,60788727;150,9154053;161,374588;3,660000086;206,107254;12,38371086;6,5625;6,722499847;6,5;0;0;0
Brazil;BRA;2019;7389131;4151472;20011,38867;1531081,625;177,9882202;6290192;1045934,125;85,12763214;1146556;15,51679039;1143185;15,47116947;1043561;14,12291908;1091178;14,76733875;-269467,1563;-3,646804571;3,944094658;70,00810242;4880269;34,7874527;4510699;61,04505539;1015096,25;13,73769474;-396527,7813;-5,366365433;6839768;92,56525421;158,4268951;167,3987732;3,73300004;207,4554596;11,98984146;5,916666508;6,202499866;4,5;0;0;0
Brazil;BRA;2020;7609597;4003367,25;19186,00195;1476459,875;190,0799103;6337208;1000109;83,27915192;1226349;16,11581993;1260227;16,5610218;1252049;16,45355225;1206009;15,84852695;-138563,5313;-1,820905089;5,15394783;55,58592606;5354227,5;38,48115921;4436218,5;58,2976799;967894,1875;12,71938801;-951303,1875;-12,50136089;7511424,5;98,70988464;172,593399;172,7749329;3,21176815;208,6608429;13,73606205;2,8125;4,872499943;2;0;0;0
Brazil;BRA;2021;9012142;4207583,5;20079,11133;1551775,75;214,1880798;7202106;1032246,813;79,91558838;1759340;19,52188492;1614782;17,91784859;1722169;19,10943031;1671473;18,5468998;-253059,2969;-2,80798173;5,394711494;53,79172516;5486479;31,79387856;5287912;58,67541885;1274017,25;14,13667488;-373217,875;-4,141278267;7661357,5;85,01150513;183,1511993;187,117981;8,301659584;209,550293;13,20378494;4,8125;4,800000191;9,25;0;0;0
Brazil;BRA;2022;10079677;4339095;20632,25195;1600277,75;232,299057;8211541;1070637,25;81,46631622;1823234,125;18,0882206;1794223;17,80040169;1978717,625;19,63076591;1933816,25;19,18530083;-248922,1719;-2,469545126;5,166959763;60,36162949;6610200,5;34,13446045;6410164;29,61603546;1484317,875;14,7258482;-431398,0938;-4,279880047;7973259;79,10232544;186,2431946;204,4824066;9,280106544;210,3064117;9,268144608;10,4375;6,777500153;13,75;0;0;0
Brazil;BRA;2023;10856112;4465208;21148,01758;1646788,75;243,1266785;8852877;1106515,375;81,54740143;1746312,875;16,08598709;1795465,375;16,5387516;1966072,25;18,11027908;1709150,125;15,7436676;-143091,875;-1,318076611;4,996338367;63,33384705;6827390,5;32,69169617;5963715;25,57460976;1536649,375;14,1546936;-751664,375;-6,923882008;9086450;83,69893646;195,3421021;213,8753662;4,593562603;211,1407318;7,97992754;10,875;7,050000191;11,75;0;0;0
Canada;CAN;2013;1902247;1789149,375;51000,53125;1545385,625;106,3213043;1458363;1535206;76,66519928;473696;24,90191841;460101;24,18721199;576989;30,33197021;606801;31,89916992;-59761;-3,14160037;1,030190945;97,49941254;775580;17,08488274;747146;39,27702332;221108;11,62350464;-11669;-0,613432407;1012011,938;53,20087051;113,8188019;105,4522018;0,938287079;35,08099365;7,168106556;1,1644243;2,261958838;1;0;0;0
Canada;CAN;2014;1994898;1840560;51943,23438;1589791,75;108,3853836;1517376;1566386;76,06287384;495586;24,84267426;486542;24,38932991;633112;31,73656082;651176;32,64207077;-46280;-2,319918156;1,104261041;91,51773071;781161;16,40205002;784650;39,33283997;235565;11,80837917;7640;0,382976979;1027027,5;51,48270798;120,2130966;107,4627914;1,90663445;35,43406677;7,030370712;1,172978282;2,230830193;1;0;0;0
Canada;CAN;2015;1990441;1852523;51884,86328;1600124,875;107,4448776;1566215;1598749,75;78,68679047;473290;23,77814674;474732;23,85058212;633955;31,84997749;683019;34,31495667;-69568;-3,49510479;1,279109955;83,26626587;812749;17,05977821;811518;40,7707634;246612;12,38981056;7923;0,398052484;1114479,5;55,99158478;132,0070953;108,6720123;1,125245214;35,70449829;6,949129581;0,822646976;1,521694541;0,5;0;0;0
Canada;CAN;2016;2025535;1871762,5;51833,86719;1616743,125;108,2153854;1610954;1631005,125;79,53234863;462354;22,82626534;461262;22,77237701;638095;31,50254059;685868;33,86108017;-62554;-3,088270426;1,324810982;81,70902252;841899;17,49860382;832717;41,11096573;253122;12,49656296;-2513;-0,124065988;1134778,125;56,02362442;153,1793976;110,2246704;1,428756714;36,1108017;7,031149387;0,816378057;1,251757622;0,5;0;0;0
Canada;CAN;2017;2140641;1928548,625;52771,78125;1665792,375;110,9975128;1684247;1684247;78,67956543;503322;23,51267624;485847;22,69633293;673326;31,45441055;720254;33,64665222;-59998,00391;-2,802805424;1,298099041;82,92687988;883281;17,60659599;880880;41,15029144;269978;12,61201668;-2830,999756;-0,1322501;1165848;54,46256638;174,4487;111,9848328;1,603000045;36,54507446;6,41012907;1,061356783;1,783652067;1;0;0;0
